Class,Mean Intensity,Std Intensity,Mean R,Mean G,Mean B,Std R,Std G,Std B,Var R,Var G,Var B
q,76.6084,24.87850175,89.4332,69.976,77.178,41.58409236,22.43344432,10.80969546,1729.236738,503.259424,116.849516
q,143.4636,57.5591094,193.7016,132.8316,66.358,71.9254931,58.13682518,28.66320701,5173.276557,3379.890441,821.579436
q,122.9984,61.56897918,160.2316,116.0252,61.1732,71.57007448,63.39398524,37.70358076,5122.275561,4018.797365,1421.560002
q,156.1036,49.56937832,196.2124,143.9556,113.3268,63.256975,47.26449014,32.13160441,4001.444886,2233.932029,1032.440002
q,146.0552,43.14411377,205.9796,128.9944,76.714,52.79329488,42.63443642,31.45559734,2787.131984,1817.695169,989.454604
q,148.75,62.01058216,189.1512,143.27,70.9168,66.50454675,66.47665681,42.58778555,4422.854739,4419.1459,1813.719478
q,147.394,25.03507068,207.52,128.8184,85.3036,34.34421057,24.53292933,24.07473836,1179.5248,601.8646214,579.593027
q,167.8136,59.64448386,208.2036,164.926,76.6332,62.77982277,64.60786735,42.54336444,3941.306147,4174.176524,1809.937858
q,119.1,33.87942739,158.9704,107.7856,72.4368,47.72750071,32.93882258,18.03684024,2277.914324,1084.966033,325.3276058
q,143.3064,19.48463289,183.928,129.2296,109.0516,31.46378896,16.80095485,12.17834707,989.970016,282.2720838,148.3121374
q,156.49,32.62474368,214.342,142.8868,74.7492,34.42866591,37.30456789,25.33897984,1185.333036,1391.630786,642.0638994
q,89.5112,47.39147048,117.604,82.8248,50.4308,59.62861045,47.29686358,25.54115916,3555.571184,2236.993305,652.3508114
q,209.6764,34.29405317,239.3556,204.914,156.1696,18.6022888,40.11248439,50.98376247,346.0451486,1609.011404,2599.344036
q,99.3208,40.19054973,135.0488,90.3212,51.7692,47.0493275,38.87341033,31.76167394,2213.639219,1511.142031,1008.803931
q,40.928,44.69843416,57.8356,35.4968,24.4984,53.90641309,42.69081857,34.84150969,2905.901373,1822.50599,1213.930797
q,199.1548,37.80894652,236.09,191.6188,140.876,31.98782737,41.37230821,42.06504278,1023.2211,1711.667887,1769.467824
q,161.3848,62.28062242,195.7896,153.28,112.6892,55.13878972,66.45991273,62.81216923,3040.286132,4416.92,3945.368603
q,52.3976,54.70432811,73.6908,45.2344,33.2556,62.64001912,53.46360497,44.69669192,3923.771995,2858.357057,1997.794269
q,52.868,37.85434422,61.704,49.4716,47.2528,52.66983562,34.6902579,31.01285044,2774.111584,1203.413993,961.7968922
q,67.2472,43.75980453,82.1468,61.5412,57.5776,62.31531152,40.77004173,28.65253877,3883.19805,1662.196303,820.9679782
q,112.0204,55.67645808,179.352,93.9156,28.7612,74.28917079,59.50981496,30.4080939,5518.880896,3541.418077,924.6521746
q,97.6584,48.69457577,127.4136,88.2924,67.8136,68.0017892,49.23654438,33.39268865,4624.243335,2424.237302,1115.071655
q,56.5948,39.91150477,66.7656,53.0224,48.2716,59.70480263,38.06364536,17.82571831,3564.663457,1448.841098,317.7562334
q,85.1196,33.31701811,121.7004,72.2256,55.5644,44.18968477,33.48294349,35.9526724,1952.72824,1121.107505,1292.594653
q,46.9212,32.43284432,59.15,42.698,36.5084,52.22320078,27.63541923,21.46443406,2727.2627,763.716396,460.7219294
q,121.8388,15.51324642,155.178,111.206,89.12,31.23547848,14.65855259,18.69770039,975.655116,214.873164,349.604
q,129.1452,24.10915421,172.5096,113.4968,95.8492,37.20655195,22.56733014,10.41207277,1384.327508,509.2843898,108.4112594
q,110.0796,63.30129591,143.7516,100.3956,71.4968,74.90919501,64.77748298,40.23200206,5611.387497,4196.122301,1618.61399
q,99.522,31.11629663,135.2112,85.3648,78.7216,47.92888268,26.88756815,19.62097076,2297.177795,722.941321,384.9824934
q,119.2796,39.37052481,159.9508,105.1592,85.1628,46.67130574,40.70317255,30.71239971,2178.210779,1656.748255,943.2514962
q,158.9304,20.86861653,205.9456,141.8252,123.5748,35.84779269,19.82566632,15.23016759,1285.064241,393.057045,231.958005
q,124.4876,28.2370297,157.5968,112.984,96.9156,52.77951714,22.05039102,15.97106373,2785.67743,486.219744,255.0748766
q,102.2928,24.00023059,117.9344,100.0044,73.2352,40.74894473,19.14183849,14.88631187,1660.476497,366.4099806,221.602281
q,84.4436,27.5678004,96.4116,80.5536,72.9588,41.56475172,23.76843131,25.72341157,1727.628585,564.938327,661.6939026
q,115.2304,22.43787236,126.6976,110.7744,108.108,30.56592472,22.00602428,22.22592036,934.2757542,484.2651046,493.991536
q,85.7868,27.67789995,98.58,82.7744,67.6048,39.41594094,26.21041596,24.5916534,1553.6164,686.9859046,604.749417
q,119.0376,17.26335385,181.0528,96.0748,74.5428,18.85794295,19.16489512,20.14861207,355.6220122,367.293205,405.9665682
q,179.6416,28.36054212,240.5252,159.9496,121.1492,17.4513657,37.07492764,42.17775408,304.550165,1374.55026,1778.962939
q,204.7688,22.50159431,253.1396,196.354,121.1564,2.750002153,34.28733708,35.66136199,7.56251184,1175.621484,1271.732739
q,157.8204,28.14653342,224.736,133.6836,106.5932,33.42647908,30.43535265,28.97365206,1117.329504,926.310691,839.4725138
q,138.9104,59.67294171,200.3572,117.9908,85.474,75.82493527,58.38846046,39.27052488,5749.420808,3409.212315,1542.174124
q,171.24,31.18598403,243.2312,148.5872,99.1268,29.55414263,36.99139354,23.52895072,873.4473466,1368.363196,553.6115218
q,53.6404,56.97857043,86.1568,41.636,29.8736,72.06739772,54.76987771,36.08691762,5193.709814,2999.739504,1302.265623
q,194.384,19.01081124,249.7544,177.9808,133.4588,9.254689657,29.11721881,20.99926433,85.64928064,847.8124314,440.9691026
q,100.7316,24.59439695,106.0988,98.42,98.2388,35.12414894,21.88744846,19.0535082,1233.705839,479.0604,363.0361746
q,111.3388,73.91464276,139.7428,106.4272,62.112,88.51510972,78.09456767,31.5884703,7834.924648,6098.7615,997.831456
q,55.9468,54.97881019,74.9556,50.428,34.5896,76.27256406,51.91265757,30.17938985,5817.504029,2694.924016,910.7955718
q,92.214,33.90396148,105.4032,87.4876,82.0024,48.91975296,30.62557504,25.93342234,2393.14223,937.9258462,672.5423942
q,55.4652,50.81136083,79.0484,47.748,33.2944,72.91623453,46.88962034,29.06484696,5316.777257,2198.636496,844.7653286
q,20.8144,26.50506277,27.4552,18.4292,15.792,36.20837462,23.85253419,21.25505907,1311.046393,568.9433874,451.777536
q,113.1392,16.95638592,121.9244,111.3344,99.4456,25.90537173,14.34796768,11.25279701,671.0882846,205.8641766,126.6254406
q,103.9956,33.11290354,115.9848,100.6736,89.6152,45.83142774,30.35522794,20.62563281,2100.519769,921.439863,425.416729
q,139.5304,31.45690824,172.2936,130.1344,101.8764,43.32133192,30.28919835,16.7204642,1876.737799,917.4355366,279.573923
q,97.962,38.16217703,125.1844,89.464,70.1184,55.92326168,33.91534025,21.16647305,3127.411197,1150.250304,448.0195814
q,132.252,36.94856555,161.4212,124.8408,93.848,47.24360476,36.8535189,20.29961812,2231.958191,1358.181855,412.074496
q,93.374,37.42800721,117.1688,87.162,62.7456,50.76937962,35.80341542,19.4528579,2577.529907,1281.884556,378.4136806
q,112.9492,16.6201149,121.7704,111.6508,96.2656,20.91652179,16.27194086,15.00484777,437.5008838,264.7760594,225.1454566
q,190.6888,15.62262317,191.9908,190.2112,189.9332,16.53150675,16.34486447,19.81859576,273.2907154,267.1545946,392.7767378
q,103.1132,65.08818315,128.7944,95.852,73.1956,79.37077629,61.26446683,63.44845263,6299.720129,3753.334896,4025.706141
q,137.6352,51.14748597,166.3764,129.498,104.1348,54.91295223,52.93724205,63.19498579,3015.432323,2802.351596,3993.606229
q,122.4676,65.80635342,137.6228,118.6132,102.594,69.06977139,65.70746979,67.33859788,4770.63332,4317.471586,4534.486764
q,120.606,63.3765853,137.634,116.0668,99.2564,69.61770496,62.95241328,67.79278619,4846.624844,3963.006338,4595.861859
q,68.8804,56.3652703,87.6124,63.9408,45.2564,69.70044882,52.90648066,51.49021129,4858.152566,2799.095695,2651.241859
q,86.646,69.5454548,107.3428,80.3152,64.9384,78.97365439,67.49682547,66.85180181,6236.838088,4555.821449,4469.163405
q,112.722,18.84704529,106.9528,111.5256,133.9372,22.61449474,18.6451212,16.80715491,511.4153722,347.6405446,282.4804562
q,69.528,21.42438835,67.6968,67.3076,85.6824,43.91293283,17.52623697,17.38916704,1928.34567,307.1689822,302.3831302
q,56.4248,17.22399329,38.8112,60.8232,79.9772,29.57939071,15.30975969,12.26669801,874.9403546,234.3887418,150.4718802
q,84.408,17.96794746,89.2836,78.3804,102.656,28.85207741,17.77050635,17.97689806,832.442371,315.7908958,323.168864
q,69.4668,20.84524161,68.1756,67.532,82.7416,41.01575264,17.08702947,15.30768531,1682.291965,291.966576,234.3252294
q,81.5164,14.00828794,87.9696,75.4048,96.0144,27.4209824,12.39610168,11.68047057,751.9102758,153.663337,136.4333926
q,83.632,26.30099192,88.8452,80.8456,84.1924,53.99660394,21.4853662,22.43483413,2915.633237,461.6209606,503.3217822
q,72.1284,15.13306028,54.8808,76.7456,93.4848,21.91248483,14.40058612,10.86926718,480.1569914,207.3768806,118.140969
q,101.146,31.94038015,98.798,99.1048,117.4172,33.34202747,32.92565287,29.39640699,1111.690796,1084.098617,864.1487442
q,74.0336,31.28477699,76.4248,70.344,86.7188,55.37169263,25.73728937,20.7746318,3066.024345,662.408064,431.5853266
q,46.5532,15.95546207,31.314,49.4124,71.794,28.8890049,14.26113341,11.07828344,834.574604,203.3799262,122.728364
q,120.4812,24.84145017,127.2504,117.3608,118.7896,25.53899959,26.82481358,28.41901708,652.2404998,719.5706234,807.6405318
q,105.1644,31.07483504,151.9644,91.7824,51.4628,54.95731373,32.08967202,32.57339737,3020.306333,1029.74705,1061.026216
q,139.9516,39.23558152,150.3588,136.1732,132.0748,42.25714215,41.7149278,46.04755373,1785.666063,1740.135202,2120.377205
q,89.2488,31.25572745,100.9616,86.8404,70.9296,37.7471605,31.40557479,25.94592538,1424.848125,986.3101278,673.1910438
q,102.7128,21.9684664,128.3244,94.1968,79.3332,38.94350735,24.88955744,37.41488177,1516.596765,619.4900698,1399.873378
q,95.6328,28.33230602,114.4784,91.1976,69.0192,40.7966265,27.79215994,26.32076806,1664.364733,772.4041542,692.7828314
q,98.0712,45.60754905,100.7448,96.99,96.6712,46.60337834,46.58776127,42.43575722,2171.874873,2170.4195,1800.793491
q,88.096,33.46700441,110.63,80.4344,68.4108,53.48650951,30.41335392,27.35619205,2860.8067,924.9720966,748.3612434
q,74.604,28.58048257,79.77,72.0508,74.1364,35.93209568,28.03555277,25.77549602,1291.1155,785.9922194,664.376195
q,47.9684,22.21515252,50.874,46.272,49.176,34.48892756,19.62497429,14.41488897,1189.486124,385.139616,207.789024
q,41.1104,20.29496026,42.9752,38.7836,48.1132,36.90527584,15.44727714,11.10284584,1361.999385,238.618371,123.2731858
q,92.7532,27.58194137,106.3064,88.2076,80.6356,45.60380378,26.02539725,25.86849073,2079.706919,677.3213022,669.1788126
q,62.0848,33.92765257,76.9488,56.292,52.9328,56.83448054,29.08561734,22.25710413,3230.158179,845.973136,495.3786842
q,114.8384,22.32640333,134.0108,107.7056,101.2392,34.83938408,21.04096311,18.59736496,1213.782683,442.7221286,345.8619834
q,124.1052,32.66663945,138.134,119.4436,111.1944,33.11211325,35.22490623,29.81376542,1096.412044,1240.794019,888.8606086
q,52.1176,16.14047615,45.6552,53.4536,62.8056,21.55564689,15.13615034,13.22300301,464.645913,229.103047,174.8478086
q,113.8508,19.77816319,148.098,102.6416,81.7716,34.80001718,16.68490184,16.08478267,1211.041196,278.3859494,258.7202334
q,140.7004,29.38133149,193.9576,122.6168,94.0136,42.04338476,27.90719545,20.50057109,1767.646202,778.8115578,420.273415
q,124.1068,36.18549148,172.3368,110.6204,66.9812,51.28300465,34.16558947,26.74521353,2629.946566,1167.287504,715.3064466
q,99.3432,27.72972077,118.8244,97.3836,58.318,45.46632121,25.62686971,22.8065972,2067.186365,656.736451,520.140876
q,153.3788,31.7527843,175.59,147.1464,127.1356,35.65604998,30.88115553,33.54145514,1271.3539,953.645767,1125.029213
q,102.658,27.6159417,120.8216,99.8524,69.4964,35.76060645,26.01802864,24.64953523,1278.820973,676.9378142,607.599587
q,91.6888,24.26806862,104.4336,91.3152,60.138,31.73623782,23.81439583,21.53121817,1007.188791,567.125449,463.593356
q,158.762,12.32881811,213.7876,140.3912,108.8944,23.42194027,10.51051676,11.26293251,548.5872862,110.4709626,126.8536486
q,132.8832,30.4687899,168.0512,122.0128,96.5832,52.55134421,23.40339796,22.29997035,2761.643779,547.7190362,497.2886778
q,127.0732,19.16667529,170.6364,110.4144,98.4812,33.5796515,17.24000791,13.1404736,1127.592995,297.2178726,172.6720466
q,172.5476,41.59118818,224.2904,158.2,110.706,32.95546795,50.39517437,38.59727923,1086.062868,2539.6736,1489.749964
q,98.0844,41.43909841,114.604,93.9148,76.1764,53.63935108,39.89268029,27.97027857,2877.179984,1591.425941,782.336483
q,119.742,17.02699727,135.7152,112.3824,115.6504,25.50506791,16.23224477,17.24086366,650.508489,263.4857702,297.2473798
q,95.4576,27.82271378,118.7912,86.8912,78.268,44.68201878,23.07317409,19.98984182,1996.482803,532.3713626,399.593776
q,161.15,24.648219,188.9308,151.5128,137.792,33.3200782,23.68731804,16.30692908,1110.227611,561.0890362,265.915936
q,102.1464,38.95776389,109.0784,100.7172,91.0228,50.80722245,36.46029655,26.63854125,2581.373853,1329.353224,709.6118802
q,78.8796,15.80175635,81.8076,77.8424,76.7648,20.09191335,14.99919872,14.03181674,403.6849822,224.9759622,196.891881
q,70.1284,13.01036177,65.5684,73.1308,66.6088,14.37633199,13.52290248,11.15862727,206.6789214,182.8688914,124.5149626
q,130.6512,46.34745234,170.0652,117.1976,96.544,67.47474897,44.61162353,20.91745835,4552.841749,1990.196954,437.540064
q,112.606,40.46302465,143.0904,103.4892,79.4904,59.28597665,36.9123324,25.08105875,3514.827028,1362.520283,629.0595078
q,53.9992,22.93556189,75.1172,44.0728,49.704,50.92771607,12.81862318,6.5293479,2593.632264,164.3171002,42.632384
q,90.0876,22.60401571,149.2128,66.45,56.7392,43.93395402,15.54066601,10.87672668,1930.192316,241.5123,118.3031834
q,122.4788,21.16642508,202.6692,91.3844,72.364,35.75536563,17.65599719,10.52792021,1278.446171,311.7342366,110.837104
q,137.038,22.15790053,205.7436,111.1184,90.3612,37.52318029,21.84953046,24.98649905,1407.989059,477.4019814,624.3251346
q,77.6276,25.87681816,93.3496,70.6952,72.0952,37.19363628,23.17405223,23.4828392,1383.36658,537.036697,551.443737
q,113.8724,19.10560437,201.9996,81.1652,51.2228,30.19792708,16.6414996,10.33527746,911.9147998,276.939509,106.8179602
q,132.6652,20.66001716,223.2992,101.0272,58.1052,24.19717503,21.60251976,13.45735981,585.5032794,466.6688602,181.100533
q,127.0908,26.77575312,171.7132,109.2728,101.7388,43.39611671,26.22775591,31.31233901,1883.222946,687.8951802,980.4625746
q,81.9924,34.71760853,132.164,61.7668,54.6244,70.51908326,23.04419271,8.600983934,4972.941104,531.0348178,73.97692464
q,73.94,7.645940099,100.9656,62.656,60.8152,19.55223815,5.345508769,5.772577324,382.2900166,28.574464,33.32264896
q,95.2908,23.19083947,137.5444,79.1916,67.2364,40.77418826,19.30909862,10.80424523,1662.534429,372.8412894,116.731715
q,97.3484,14.04839555,118.5756,88.2344,88.46,25.59563019,13.35168366,15.61682426,655.1362846,178.2674566,243.8852
q,82.4812,43.63749817,118.6036,68.8008,58.1296,72.79723667,36.89010056,18.28536037,5299.437667,1360.879519,334.3544038
q,55.0472,22.43702681,69.05,48.3576,53.0408,40.81922464,17.32168936,14.67048518,1666.2091,300.0409222,215.2231354
q,90.53,21.0339226,153.1048,64.8744,58.4816,42.1423803,14.10005052,9.122239935,1775.980217,198.8114246,83.21526144
q,108.3024,25.47492403,186.484,77.438,62.0752,48.77311702,18.01827284,10.16503541,2378.816944,324.658156,103.327945
q,123.3568,25.02927673,207.1332,91.97,65.462,43.51157384,20.27355667,9.035959053,1893.257058,411.0171,81.648556
q,79.5628,26.70115458,121.2412,62.6596,57.2432,47.8015546,20.52223496,15.93486912,2284.988623,421.1621278,253.9200538
q,69.324,30.02976896,98.0584,57.6008,54.2036,52.07285463,24.03550373,19.78406801,2711.582189,577.7054394,391.409347
q,125.2872,48.94141719,157.5608,115.7588,89.7256,74.85298059,43.52052186,26.76280824,5602.968703,1894.035823,716.2479046
q,167.7316,19.35862499,231.3072,144.8724,118.6076,30.70609106,21.44858313,18.20744964,942.8640282,460.0417182,331.5112222
q,186.4456,25.24042473,216.782,175.494,163.1992,33.14694671,27.20416814,39.05118077,1098.720076,740.066764,1524.994719
q,159.7608,32.19132155,185.8976,150.7828,137.4092,49.76452466,31.07971081,31.90123752,2476.507914,965.9484242,1017.688955
q,106.3096,37.52217675,133.2628,97.1184,82.962,61.86455638,30.40283509,28.24172367,3827.223336,924.3323814,797.594956
q,130.5624,19.666614,170.2744,115.9348,101.6792,50.25755172,15.57113191,16.77646826,2525.821505,242.460149,281.4498874
q,135.8612,22.32541902,164.5532,124.4556,119.3128,43.56432451,17.59872804,18.89674459,1897.85037,309.7152286,357.0869562
q,60.8968,32.63438294,67.7216,59.32,51.492,41.02451089,30.79889608,23.99278925,1683.010493,948.572,575.653936
q,56.956,22.91903279,73.292,52.0476,39.1692,34.94058294,19.76290804,13.57717833,1220.844336,390.5725342,184.3397714
q,90.9696,47.22012999,84.4952,90.9112,107.8696,48.41171322,46.39359562,53.30955445,2343.693977,2152.365715,2841.908596
q,130.256,15.64138306,158.4528,121.7132,100.5204,29.16884249,18.50434937,24.815382,850.8213722,342.4109458,615.8031838
q,118.78,47.14352978,172.9904,108.194,31.0752,76.61544432,44.80620899,27.20324879,5869.926308,2007.596364,740.016745
q,89.9424,72.50187227,128.9664,83.1224,22.6468,91.52890074,75.69136422,23.56622265,8377.539671,5729.182618,555.3668498
q,62.8032,37.72053645,94.6856,55.9552,14.5092,58.93185516,33.86531549,16.52840934,3472.963553,1146.859593,273.1883154
q,40.3044,31.32715979,55.3032,37.5004,15.3652,51.9106701,27.4191393,14.58003529,2694.71767,751.8091998,212.577429
q,73.7808,45.27091728,115.7544,61.3996,27.4228,65.89114417,41.74624198,29.48413879,4341.642881,1742.74872,869.3144402
q,94.4228,55.94896997,111.48,89.3512,75.6764,57.22210762,57.42254486,53.06463684,3274.3696,3297.348659,2815.855683
q,105.9384,53.22446999,127.2916,101.25,73.972,55.53181583,54.09500809,47.3284525,3083.782569,2926.2699,2239.982416
q,128.4124,28.499318,185.5296,109.1324,77.9136,26.1293001,40.70630996,49.82882434,682.7403238,1657.00367,2482.911735
q,126.7088,15.26035395,189.0456,107.7096,61.342,42.28712713,15.8172459,23.55401104,1788.201121,250.1852678,554.791436
q,138.8636,21.7891761,206.654,121.4012,50.8936,40.06517545,23.5741095,30.59021868,1605.218284,555.7386386,935.761479
q,143.5132,47.53990561,208.3076,131.274,36.6312,51.32265175,54.43514053,21.24344573,2634.014582,2963.184524,451.2839866
q,57.794,35.39863788,85.5616,50.5172,22.4632,53.750734,31.39040784,20.93268845,2889.141405,985.3577042,438.1774458
q,83.7776,43.61134873,111.7488,73.0556,65.74,67.31108154,38.17200687,26.44578605,4530.781699,1457.102109,699.3796
q,83.564,26.88659711,93.7472,78.9748,80.4916,37.71109243,25.36042123,26.33946714,1422.126492,643.150965,693.7675294
q,59.9924,19.6259915,56.532,60.2164,68.196,21.21856206,21.46923313,22.75818938,450.227376,460.927971,517.935184
q,104.7136,23.34937205,168.6144,82.4672,51.5888,31.35658324,22.95353838,15.10254662,983.2353126,526.8649242,228.0869146
q,105.862,34.43638419,158.5384,87.5952,61.7256,50.54384755,31.16631735,22.8188673,2554.680525,971.339337,520.7007046
